step,target_width,target_x,target_y,fixate_x,fixate_y,episode
2.0,0.15,-0.22727139645640565,0.2946231485409358,-0.19906948297016727,0.3292951359416989,18.0
0.0,0.15,0.38715871532518803,0.20774700755126518,-1.0,-1.0,19.0
1.0,0.15,0.38715871532518803,0.20774700755126518,0.05716638781815297,0.02865869820594034,19.0
2.0,0.15,0.38715871532518803,0.20774700755126518,0.34506664507958873,0.2264340116256558,19.0
0.0,0.15,0.051585093869399294,-0.09859287099233052,-1.0,-1.0,20.0
1.0,0.15,0.051585093869399294,-0.09859287099233052,0.031677345778908836,-0.011722727661730548,20.0
2.0,0.15,0.051585093869399294,-0.09859287099233052,0.051921909518558566,-0.11337538849596154,20.0
0.0,0.15,-0.35042118098373126,-0.08159096141110943,-1.0,-1.0,21.0
1.0,0.15,-0.35042118098373126,-0.08159096141110943,0.04256702571677419,-0.03724214483816485,21.0
2.0,0.15,-0.35042118098373126,-0.08159096141110943,-0.36780503506284273,-0.12048313941483238,21.0
0.0,0.15,-0.05847971133248091,0.007466396681718116,-1.0,-1.0,22.0
1.0,0.15,-0.05847971133248091,0.007466396681718116,0.05882039862008667,0.009462747740083951,22.0
2.0,0.15,-0.05847971133248091,0.007466396681718116,-0.0735318983679421,-0.022065207603506876,22.0
0.0,0.15,-0.7121889593373226,-0.058211251887428206,-1.0,-1.0,23.0
1.0,0.15,-0.7121889593373226,-0.058211251887428206,0.07833873456267743,-0.0046009149695391705,23.0
2.0,0.15,-0.7121889593373226,-0.058211251887428206,-0.4888168532941895,-0.01542165319999887,23.0
3.0,0.15,-0.7121889593373226,-0.058211251887428206,-0.7052765656466627,-0.05884400570490193,23.0
0.0,0.15,-0.06377558808898039,0.07697389227769467,-1.0,-1.0,24.0
1.0,0.15,-0.06377558808898039,0.07697389227769467,0.032571280308437985,0.0034459504458742023,24.0
2.0,0.15,-0.06377558808898039,0.07697389227769467,-0.05672195932675608,0.09931880624900916,24.0
0.0,0.15,0.7335238138165546,-0.13170960527105272,-1.0,-1.0,25.0
1.0,0.15,0.7335238138165546,-0.13170960527105272,0.06745996712968717,-0.006104395446774213,25.0
2.0,0.15,0.7335238138165546,-0.13170960527105272,0.5608453285367376,-0.12081348609434935,25.0
3.0,0.15,0.7335238138165546,-0.13170960527105272,0.7560028011382774,-0.16552934483847775,25.0
0.0,0.15,0.21092527942879483,0.05766350974855612,-1.0,-1.0,26.0
1.0,0.15,0.21092527942879483,0.05766350974855612,0.04813346464752367,0.004511532595652595,26.0
2.0,0.15,0.21092527942879483,0.05766350974855612,0.15622527683658335,0.10737691450154997,26.0
0.0,0.15,0.013798287743157896,0.33217787272568056,-1.0,-1.0,27.0
1.0,0.15,0.013798287743157896,0.33217787272568056,0.03886747129985962,0.024548304971569446,27.0
2.0,0.15,0.013798287743157896,0.33217787272568056,-0.01732608431268916,0.3563519665124801,27.0
0.0,0.15,-0.360303984705875,-0.327273325302741,-1.0,-1.0,28.0
1.0,0.15,-0.360303984705875,-0.327273325302741,0.02726670469832683,0.012457424701257254,28.0
2.0,0.15,-0.360303984705875,-0.327273325302741,-0.26902971168434164,-0.29556970814055217,28.0
3.0,0.15,-0.360303984705875,-0.327273325302741,-0.3729469247514502,-0.3427752180041761,28.0
0.0,0.15,-0.03209989163813316,-0.45575960437966573,-1.0,-1.0,29.0
1.0,0.15,-0.03209989163813316,-0.45575960437966573,0.011335510217212637,0.030859051994577974,29.0
2.0,0.15,-0.03209989163813316,-0.45575960437966573,-0.139917793287394,-0.40786515358813574,29.0
3.0,0.15,-0.03209989163813316,-0.45575960437966573,-0.07065421227561385,-0.4917718377430215,29.0
0.0,0.15,-0.11114769843081844,-0.25760476017786643,-1.0,-1.0,30.0
1.0,0.15,-0.11114769843081844,-0.25760476017786643,0.046768882821610624,0.012103487681706472,30.0
2.0,0.15,-0.11114769843081844,-0.25760476017786643,-0.06716154994302884,-0.2680336906946792,30.0
0.0,0.15,-0.21572122240217956,0.21900657337141247,-1.0,-1.0,31.0
1.0,0.15,-0.21572122240217956,0.21900657337141247,0.04701869869948062,-0.005015993217710385,31.0
2.0,0.15,-0.21572122240217956,0.21900657337141247,-0.17726392496954035,0.28666828358076674,31.0
3.0,0.15,-0.21572122240217956,0.21900657337141247,-0.26830770770877527,0.2567624560905446,31.0
0.0,0.15,-0.2557688203408042,-0.3705300094035497,-1.0,-1.0,32.0
1.0,0.15,-0.2557688203408042,-0.3705300094035497,0.022672953975151525,0.011432524554609176,32.0
2.0,0.15,-0.2557688203408042,-0.3705300094035497,-0.21830717914722544,-0.39557011550092075,32.0
0.0,0.15,0.3925558133595611,0.009645602631218825,-1.0,-1.0,33.0
1.0,0.15,0.3925558133595611,0.009645602631218825,0.033052474580954706,0.002330908544370104,33.0
2.0,0.15,0.3925558133595611,0.009645602631218825,0.4051381077328279,0.00606755656341242,33.0
0.0,0.15,-0.5792107364870995,-0.1341705550315782,-1.0,-1.0,34.0
1.0,0.15,-0.5792107364870995,-0.1341705550315782,0.002772622556956948,-0.00596026714047021,34.0
2.0,0.15,-0.5792107364870995,-0.1341705550315782,-0.4994376094388785,-0.1406418191286596,34.0
3.0,0.15,-0.5792107364870995,-0.1341705550315782,-0.5785026175998892,-0.155571987275992,34.0
0.0,0.15,-0.09905383104177455,-0.16520292858999563,-1.0,-1.0,35.0
1.0,0.15,-0.09905383104177455,-0.16520292858999563,0.049125101213618225,-0.01537779278047801,35.0
2.0,0.15,-0.09905383104177455,-0.16520292858999563,-0.10655875053079945,-0.12863714554675929,35.0
0.0,0.15,0.014167280348627517,0.15857296217323158,-1.0,-1.0,36.0
1.0,0.15,0.014167280348627517,0.15857296217323158,0.03305959117787621,0.02879766143838659,36.0
2.0,0.15,0.014167280348627517,0.15857296217323158,0.02258934805537644,0.17435283824891662,36.0
0.0,0.15,-0.21258332296495472,-0.2738291738166111,-1.0,-1.0,37.0
1.0,0.15,-0.21258332296495472,-0.2738291738166111,0.05040203028709987,0.0009078370570102637,37.0
2.0,0.15,-0.21258332296495472,-0.2738291738166111,-0.21231669611041493,-0.2624300954214877,37.0
0.0,0.15,-0.11325574379967678,0.2606798163870956,-1.0,-1.0,38.0
1.0,0.15,-0.11325574379967678,0.2606798163870956,0.050771828488389306,-0.029084077030268635,38.0
2.0,0.15,-0.11325574379967678,0.2606798163870956,-0.15466377415483434,0.2451767228104351,38.0
0.0,0.15,0.2970797829940354,0.06893641225287236,-1.0,-1.0,39.0
1.0,0.15,0.2970797829940354,0.06893641225287236,0.05791949596829962,0.024893731115873983,39.0
2.0,0.15,0.2970797829940354,0.06893641225287236,0.3283271125241888,0.051679102169388466,39.0
0.0,0.15,-0.2963203554072132,0.12079854442864445,-1.0,-1.0,40.0
1.0,0.15,-0.2963203554072132,0.12079854442864445,0.06434721731752746,-0.0072914479440132195,40.0
2.0,0.15,-0.2963203554072132,0.12079854442864445,-0.2630085542712542,0.14108980161523205,40.0
0.0,0.15,-0.26988059977344403,0.019232442339303834,-1.0,-1.0,41.0
1.0,0.15,-0.26988059977344403,0.019232442339303834,0.04012862463736115,0.018798609769400062,41.0
2.0,0.15,-0.26988059977344403,0.019232442339303834,-0.3091295268470044,0.046094511674736195,41.0
0.0,0.15,0.3758137523899551,0.4781124222105405,-1.0,-1.0,42.0
1.0,0.15,0.3758137523899551,0.4781124222105405,0.02122804053703171,0.016671632512660284,42.0
2.0,0.15,0.3758137523899551,0.4781124222105405,0.3552325628681667,0.3914842955693962,42.0
3.0,0.15,0.3758137523899551,0.4781124222105405,0.36926595423414255,0.5183266431142247,42.0
0.0,0.15,0.15222996964533295,0.32291035215543207,-1.0,-1.0,43.0
1.0,0.15,0.15222996964533295,0.32291035215543207,0.037047387645389396,-0.017120727028373754,43.0
2.0,0.15,0.15222996964533295,0.32291035215543207,0.14624229001337818,0.3831583523828629,43.0
0.0,0.15,-0.08806591231709889,-0.025347802810632616,-1.0,-1.0,44.0
1.0,0.15,-0.08806591231709889,-0.025347802810632616,0.041929553923185,-0.005869781327381585,44.0
2.0,0.15,-0.08806591231709889,-0.025347802810632616,-0.10094349725108763,-0.014614378249899963,44.0
0.0,0.15,-0.12711103701755513,-0.17693277412880634,-1.0,-1.0,45.0
1.0,0.15,-0.12711103701755513,-0.17693277412880634,0.0593024206893812,0.004370286214580236,45.0
2.0,0.15,-0.12711103701755513,-0.17693277412880634,-0.12388865752662613,-0.18843359075306945,45.0
0.0,0.15,-0.08256924015915106,0.048593197245711324,-1.0,-1.0,46.0
1.0,0.15,-0.08256924015915106,0.048593197245711324,0.06810056120511035,-0.0024220661633051394,46.0
2.0,0.15,-0.08256924015915106,0.048593197245711324,-0.11214327627343487,0.09725742079152619,46.0
0.0,0.15,-0.13262781190697362,0.43200649111674316,-1.0,-1.0,47.0
1.0,0.15,-0.13262781190697362,0.43200649111674316,0.03844814118539968,-0.0027020399505069364,47.0
2.0,0.15,-0.13262781190697362,0.43200649111674316,-0.1190194025468621,0.3848054887445577,47.0
0.0,0.15,-0.11458794491331732,0.23435796026687644,-1.0,-1.0,48.0
1.0,0.15,-0.11458794491331732,0.23435796026687644,0.049030087262185926,0.011897053674317596,48.0
2.0,0.15,-0.11458794491331732,0.23435796026687644,-0.16008155223306866,0.260335089112164,48.0
0.0,0.15,0.6050736122918101,-0.4415878085778648,-1.0,-1.0,49.0
1.0,0.15,0.6050736122918101,-0.4415878085778648,0.0456558282825393,0.003535315417539779,49.0
2.0,0.15,0.6050736122918101,-0.4415878085778648,0.45241791523245317,-0.43710174506214855,49.0
3.0,0.15,0.6050736122918101,-0.4415878085778648,0.5947286574836945,-0.4250176157386889,49.0
0.0,0.15,0.028534804504455533,-0.5029034689888454,-1.0,-1.0,50.0
1.0,0.15,0.028534804504455533,-0.5029034689888454,0.04562523035287361,0.017295290789046375,50.0
2.0,0.15,0.028534804504455533,-0.5029034689888454,0.05679213503125965,-0.4251238137994234,50.0
3.0,0.15,0.028534804504455533,-0.5029034689888454,0.06277804943206478,-0.5421370560026485,50.0
0.0,0.15,0.13469486289502433,-0.018689808144753378,-1.0,-1.0,51.0
1.0,0.15,0.13469486289502433,-0.018689808144753378,0.051618668485832554,0.02309904429515406,51.0
2.0,0.15,0.13469486289502433,-0.018689808144753378,0.16401229018374777,-0.0032743946462125695,51.0
0.0,0.15,0.03472171946092767,0.08520911109949268,-1.0,-1.0,52.0
1.0,0.15,0.03472171946092767,0.08520911109949268,0.052852156548921635,-0.007758706006038601,52.0
2.0,0.15,0.03472171946092767,0.08520911109949268,0.04807617403923386,0.12117233702376463,52.0
0.0,0.15,0.07281945112720674,0.24121167965817558,-1.0,-1.0,53.0
1.0,0.15,0.07281945112720674,0.24121167965817558,0.05093923716587817,0.009334745376458958,53.0
2.0,0.15,0.07281945112720674,0.24121167965817558,0.07407276337486085,0.28688718218489656,53.0
0.0,0.15,0.6036099272755281,-0.6510761013245265,-1.0,-1.0,54.0
1.0,0.15,0.6036099272755281,-0.6510761013245265,0.040313000829106375,-0.005629327786859507,54.0
2.0,0.15,0.6036099272755281,-0.6510761013245265,0.41624308883742517,-0.43746266644469783,54.0
3.0,0.15,0.6036099272755281,-0.6510761013245265,0.5084991891979846,-0.6335392718309133,54.0
4.0,0.15,0.6036099272755281,-0.6510761013245265,0.5986746484057115,-0.6673983535708621,54.0
0.0,0.15,-0.38249193660182096,0.11278538372898168,-1.0,-1.0,55.0
1.0,0.15,-0.38249193660182096,0.11278538372898168,0.041975369073639676,-0.005791739047306393,55.0
2.0,0.15,-0.38249193660182096,0.11278538372898168,-0.372428313960294,0.10727477484414108,55.0
0.0,0.15,-0.048559227233096615,0.2876997488282835,-1.0,-1.0,56.0
1.0,0.15,-0.048559227233096615,0.2876997488282835,0.06717131599300977,-0.004576395134306483,56.0
2.0,0.15,-0.048559227233096615,0.2876997488282835,-0.06676296914803206,0.356423500298756,56.0
0.0,0.15,0.24699293463725366,-0.08012061281579443,-1.0,-1.0,57.0
1.0,0.15,0.24699293463725366,-0.08012061281579443,0.03374253273613548,0.01957981216463243,57.0
2.0,0.15,0.24699293463725366,-0.08012061281579443,0.25313774410125695,-0.09707887478864087,57.0
0.0,0.15,0.14328171731660966,-0.04604751295962332,-1.0,-1.0,58.0
1.0,0.15,0.14328171731660966,-0.04604751295962332,0.04398067553636723,0.00343140325174186,58.0
2.0,0.15,0.14328171731660966,-0.04604751295962332,0.11684359820270622,-0.05904696259540202,58.0
0.0,0.15,0.2420063453315825,0.09815412226409745,-1.0,-1.0,59.0
1.0,0.15,0.2420063453315825,0.09815412226409745,0.04364679433184551,0.01562795969513265,59.0
2.0,0.15,0.2420063453315825,0.09815412226409745,0.23876502648537987,0.10025650797433755,59.0
0.0,0.15,-0.3054900856834516,-0.4105104403641334,-1.0,-1.0,60.0
1.0,0.15,-0.3054900856834516,-0.4105104403641334,0.042615296846733854,-0.0036176807661398762,60.0
2.0,0.15,-0.3054900856834516,-0.4105104403641334,-0.2501658227882057,-0.38577027139134656,60.0
0.0,0.15,0.2528246121566485,0.4156339727682298,-1.0,-1.0,61.0
1.0,0.15,0.2528246121566485,0.4156339727682298,0.049234816588684636,-0.031877686718629686,61.0
2.0,0.15,0.2528246121566485,0.4156339727682298,0.19588534506519198,0.507019792245592,61.0
3.0,0.15,0.2528246121566485,0.4156339727682298,0.2288160164352217,0.48210417668230565,61.0
0.0,0.15,0.5339529395844452,0.12095781254025344,-1.0,-1.0,62.0
1.0,0.15,0.5339529395844452,0.12095781254025344,0.026651969980413203,0.008018272567443741,62.0
2.0,0.15,0.5339529395844452,0.12095781254025344,0.47177530234383414,0.11531164094678442,62.0
0.0,0.15,-0.30830156560046995,-0.09624866343194168,-1.0,-1.0,63.0
1.0,0.15,-0.30830156560046995,-0.09624866343194168,0.04563699167426992,0.002493875851612919,63.0
2.0,0.15,-0.30830156560046995,-0.09624866343194168,-0.2362059119647002,-0.06291433272060422,63.0
3.0,0.15,-0.30830156560046995,-0.09624866343194168,-0.3244653765558659,-0.0808664575364132,63.0
0.0,0.15,0.43446472653753404,0.14515415096782353,-1.0,-1.0,64.0
1.0,0.15,0.43446472653753404,0.14515415096782353,0.06381318600934156,-0.005277850829486452,64.0
2.0,0.15,0.43446472653753404,0.14515415096782353,0.44561120727588255,0.1874217070655866,64.0
0.0,0.15,0.021414007866896772,0.11803432419507363,-1.0,-1.0,65.0
1.0,0.15,0.021414007866896772,0.11803432419507363,0.01926858492225006,0.025178849131179643,65.0
2.0,0.15,0.021414007866896772,0.11803432419507363,-0.003380475971317909,0.1274972348273112,65.0
0.0,0.15,-0.4028512560702591,0.12961671617906234,-1.0,-1.0,66.0
1.0,0.15,-0.4028512560702591,0.12961671617906234,0.03989866960398037,0.011084014697792199,66.0
2.0,0.15,-0.4028512560702591,0.12961671617906234,-0.3798878087165995,0.18070576812395367,66.0
0.0,0.15,0.47926072233611483,-0.4620852377768718,-1.0,-1.0,67.0
1.0,0.15,0.47926072233611483,-0.4620852377768718,0.047054844119704,0.02043600240537462,67.0
2.0,0.15,0.47926072233611483,-0.4620852377768718,0.4716500912877814,-0.3519639376054769,67.0
3.0,0.15,0.47926072233611483,-0.4620852377768718,0.5005765673758799,-0.48503510289990187,67.0
0.0,0.15,-0.3539999907854146,-0.01494454868179744,-1.0,-1.0,68.0
1.0,0.15,-0.3539999907854146,-0.01494454868179744,0.028634466653953847,0.0025977557824362397,68.0
2.0,0.15,-0.3539999907854146,-0.01494454868179744,-0.3107122399766935,-0.05514276781928499,68.0
0.0,0.15,0.230716284717682,0.13640014049354968,-1.0,-1.0,69.0
1.0,0.15,0.230716284717682,0.13640014049354968,0.053067792362395824,-0.023428836725051597,69.0
2.0,0.15,0.230716284717682,0.13640014049354968,0.18790464103588556,0.106833651342968,69.0
0.0,0.15,0.05690541663401461,-0.35686683304857864,-1.0,-1.0,70.0
1.0,0.15,0.05690541663401461,-0.35686683304857864,0.05860590345151194,0.020754495498751593,70.0
2.0,0.15,0.05690541663401461,-0.35686683304857864,-0.012516840782491687,-0.3114224250867912,70.0
3.0,0.15,0.05690541663401461,-0.35686683304857864,0.0787443081123331,-0.3662274477420743,70.0
0.0,0.15,-0.1897894059320973,1.0,-1.0,-1.0,71.0
1.0,0.15,-0.1897894059320973,1.0,0.05493091159721517,-0.0012256752407652834,71.0
2.0,0.15,-0.1897894059320973,1.0,-0.11494042183996693,0.5839021517669961,71.0
3.0,0.15,-0.1897894059320973,1.0,-0.12845720778926661,0.9287329591181651,71.0
4.0,0.15,-0.1897894059320973,1.0,-0.17908269638778357,0.9958940571187267,71.0
0.0,0.15,0.2894556977298768,-0.19042996524257982,-1.0,-1.0,72.0
1.0,0.15,0.2894556977298768,-0.19042996524257982,0.06591334129256077,-0.021672374850798422,72.0
2.0,0.15,0.2894556977298768,-0.19042996524257982,0.26557900013650754,-0.18567349069256536,72.0
0.0,0.15,0.2289136167829819,0.27547648426779997,-1.0,-1.0,73.0
1.0,0.15,0.2289136167829819,0.27547648426779997,0.04146521939364157,0.007863348624264105,73.0
2.0,0.15,0.2289136167829819,0.27547648426779997,0.21140341118622086,0.31235243592848866,73.0
0.0,0.15,0.29464148446892996,-0.09670023612505375,-1.0,-1.0,74.0
1.0,0.15,0.29464148446892996,-0.09670023612505375,0.03473276501386732,0.02366963215703282,74.0
2.0,0.15,0.29464148446892996,-0.09670023612505375,0.29607887783420983,-0.038247222756002,74.0
0.0,0.15,0.3057012956840737,-0.1806763284059769,-1.0,-1.0,75.0
1.0,0.15,0.3057012956840737,-0.1806763284059769,0.05035416607246748,-0.00352481742655003,75.0
2.0,0.15,0.3057012956840737,-0.1806763284059769,0.35233367276661204,-0.17642769307522474,75.0
0.0,0.15,0.43012519249758574,0.22795864779806024,-1.0,-1.0,76.0
1.0,0.15,0.43012519249758574,0.22795864779806024,0.04891613582403732,0.004578535300660017,76.0
2.0,0.15,0.43012519249758574,0.22795864779806024,0.38309366193720434,0.18223495814373736,76.0
0.0,0.15,-0.13013651525088213,0.20875569325155852,-1.0,-1.0,77.0
1.0,0.15,-0.13013651525088213,0.20875569325155852,0.0278877339227807,0.010394419962968885,77.0
2.0,0.15,-0.13013651525088213,0.20875569325155852,-0.12935723776418123,0.19684372102835468,77.0
0.0,0.15,-0.45622768013490356,0.35583833588891983,-1.0,-1.0,78.0
1.0,0.15,-0.45622768013490356,0.35583833588891983,0.052425303454858484,0.012134049029832082,78.0
2.0,0.15,-0.45622768013490356,0.35583833588891983,-0.2880896228012208,0.2902996644808326,78.0
3.0,0.15,-0.45622768013490356,0.35583833588891983,-0.44996333641647984,0.35804634576498834,78.0
0.0,0.15,-0.34682336048798984,-0.26268658735084593,-1.0,-1.0,79.0
1.0,0.15,-0.34682336048798984,-0.26268658735084593,0.07159180011960406,-0.0033328598431632073,79.0
2.0,0.15,-0.34682336048798984,-0.26268658735084593,-0.2825572537592489,-0.21329305194325823,79.0
3.0,0.15,-0.34682336048798984,-0.26268658735084593,-0.3688974947478353,-0.2998556158160257,79.0
0.0,0.15,-0.07870547938499006,-0.3590920891782355,-1.0,-1.0,80.0
1.0,0.15,-0.07870547938499006,-0.3590920891782355,0.05104582879604966,-0.0044563645709609885,80.0
2.0,0.15,-0.07870547938499006,-0.3590920891782355,-0.07419677030806847,-0.3343262643939309,80.0
0.0,0.15,0.2595751172318591,-0.11938729575498783,-1.0,-1.0,81.0
1.0,0.15,0.2595751172318591,-0.11938729575498783,0.04395797955333259,0.025731629186670928,81.0
2.0,0.15,0.2595751172318591,-0.11938729575498783,0.24427088238909558,-0.18037443153479354,81.0
0.0,0.15,-0.4152503203327221,-0.3729230417884008,-1.0,-1.0,82.0
1.0,0.15,-0.4152503203327221,-0.3729230417884008,0.05659389401944776,0.0015146173653884172,82.0
2.0,0.15,-0.4152503203327221,-0.3729230417884008,-0.2907187899038383,-0.2575232744444416,82.0
3.0,0.15,-0.4152503203327221,-0.3729230417884008,-0.43542322006932327,-0.36194061745697864,82.0
0.0,0.15,0.06833655919544931,-0.3578982170855646,-1.0,-1.0,83.0
1.0,0.15,0.06833655919544931,-0.3578982170855646,0.062473579940861744,0.015880003671061238,83.0
2.0,0.15,0.06833655919544931,-0.3578982170855646,0.06477214586412991,-0.3608195398764706,83.0
0.0,0.15,-0.18782958245868078,-0.2957670484861216,-1.0,-1.0,84.0
1.0,0.15,-0.18782958245868078,-0.2957670484861216,0.04352090889416995,-0.01346503311007322,84.0
2.0,0.15,-0.18782958245868078,-0.2957670484861216,-0.14688455263980343,-0.33236018294895964,84.0
0.0,0.15,-0.4104674464924564,-0.24592297397902857,-1.0,-1.0,85.0
1.0,0.15,-0.4104674464924564,-0.24592297397902857,0.04062409915979944,0.023775673120202134,85.0
2.0,0.15,-0.4104674464924564,-0.24592297397902857,-0.3969725589743864,-0.23205898409435435,85.0
0.0,0.15,-0.0899391373110621,-0.24878143578794137,-1.0,-1.0,86.0
1.0,0.15,-0.0899391373110621,-0.24878143578794137,0.0384996928531391,0.007605025983544439,86.0
2.0,0.15,-0.0899391373110621,-0.24878143578794137,-0.10448857847222599,-0.320608550649896,86.0
0.0,0.15,0.22183678495821674,-0.044633705885785205,-1.0,-1.0,87.0
1.0,0.15,0.22183678495821674,-0.044633705885785205,0.06138592120157123,0.014220974837514366,87.0
2.0,0.15,0.22183678495821674,-0.044633705885785205,0.2275532498231114,-0.1003589818149725,87.0
0.0,0.15,0.17973235230787293,0.1054573166264953,-1.0,-1.0,88.0
1.0,0.15,0.17973235230787293,0.1054573166264953,0.04390686084806695,0.0068106848190078164,88.0
2.0,0.15,0.17973235230787293,0.1054573166264953,0.22745039782475637,0.10880135587843613,88.0
0.0,0.15,0.024232540309781267,0.08823578646862316,-1.0,-1.0,89.0
1.0,0.15,0.024232540309781267,0.08823578646862316,0.02177577870772335,-0.0023974348772158676,89.0
2.0,0.15,0.024232540309781267,0.08823578646862316,0.028704555081370504,0.11363150670307684,89.0
0.0,0.15,0.12510010345250125,0.5049281053802411,-1.0,-1.0,90.0
